	adels_att	count
wie	0.0440777912735939	1223
mein	0.0069330125115811825	201
zehn	0.1339382827281952	12
Jahren	0.008049952797591686	91
aussehen	0.01917330175638199	5
diese	0.06351524591445923	297
Anstellung	0.08961588889360428	6
Richtige	0.016669578850269318	22
träumte	0.004358166363090277	6
pompösen	0.18392327427864075	3
Bällen	0.00270867720246315	2
hinreißenden	1.426857829093933	2
Festen	0.0010512375738471746	1
enberg	2.666724443435669	17
genügte	0.020467521622776985	9
ihr	0.006945365574210882	1610
Augenblick	0.043306466192007065	102
Noch	0.43108633160591125	55
hast	0.97881019115448	309
du	0.011079462245106697	1550
Stelle	0.01071847788989544	48
erinnerte	0.01274297945201397	60
Musst	0.3897019922733307	3
mir	0.5692633986473083	1019
alles	0.09616381675004959	333
vermiesen	0.007943253964185715	2
verärgert	231.8064727783203	7
will	0.6332769393920898	185
nur	0.13739213347434998	836
verhindern	0.17659272253513336	13
enttäuscht	0.07883582264184952	21
wirst	0.0036476682871580124	85
Bestimmt	0.08341695368289948	15
träumen	0.11840006709098816	6
viele	0.16956855356693268	74
Leute	0.2134794443845749	75
arbeiten	0.03178007900714874	36
Konkurrenz	0.05996456742286682	9
schläft	0.028351575136184692	5
wahrscheinlich	0.7809314727783203	32
recht	0.045156076550483704	140
Sicherlich	0.008035562932491302	7
erhielt	7.2611002922058105	8
Fürst	1749.5048828125	334
Bewerbungen	0.012441474013030529	1
gar	0.013322796672582626	256
alle	0.140879288315773	183
durchsehen	0.06771621853113174	2
s	0.3080877661705017	443
ging	0.01287316344678402	223
Pause	0.004373989533632994	31
gleich	0.22011975944042206	186
Chef	0.4400736689567566	20
erwartet	151.96202087402344	37
Punkt	0.10141873359680176	21
Uhr	0.07336564362049103	40
zurück	0.01700427569448948	275
verkündete	4.111296653747559	19
winkte	1.682513952255249	30
Kellnerin	0.05631963163614273	7
herbei	41.70979690551758	2
beglich	0.02883627451956272	1
Rechnung	0.007485827896744013	10
eilte	0.07157401740550995	42
draußen	0.011261362582445145	48
folgte	0.5743446350097656	52
Überleg	0.017906587570905685	3
erneut	1225.8641357421875	57
weiteren	0.03675026446580887	15
Kuss	0.030317727476358414	62
trafen	0.0023196812253445387	16
Doppelgänger	0.23034751415252686	3
erst	0.026668325066566467	197
vergessen	0.758316159248352	95
Himmels	0.033421821892261505	7
willen	0.05037227272987366	9
siehst	0.3363518714904785	32
denn	0.09049075096845627	518
Sonia	4.255034446716309	3
Meulen	0.03804093226790428	5
legte	677.1941528320312	97
ihres	0.11366631090641022	95
Sohnes	0.0047496650367975235	5
Hast	10.101506233215332	52
geprügelt	0.021712442860007286	1
Der	0.12059362232685089	443
Schrecken	0.012630230747163296	3
blass	13.55954647064209	24
zitterte	0.017657941207289696	11
Ihr	0.30888575315475464	207
trat	0.0027755238115787506	69
seinem	0.2448951005935669	225
Arbeitszimmer	0.09954644739627838	7
weiteten	0.022805185988545418	8
Anblick	0.006870199926197529	29
passiert	0.03800754249095917	73
Hier	0.6792652606964111	55
muss	1.1378412246704102	243
herumlaufen	0.0017396024195477366	2
seit	2.967489004135132	144
einiger	0.019536543637514114	9
Zeit	0.25595635175704956	296
erklärte	0.1578310877084732	257
beschrieb	0.04550986737012863	8
seinen	0.053330566734075546	297
Eltern	1.8715003728866577	193
Stadt	0.4709545373916626	42
zugetragen	0.001090825186111033	1
erste	0.0025931415148079395	57
müsst	4.123066425323486	4
Anlass	0.0456429198384285	7
meinen	0.16849371790885925	107
heutigen	0.15728311240673065	3
Besuch	0.06591515243053436	82
Zuerst	1.1327223777770996	18
einen	298.5680236816406	942
Zufall	0.09989961981773376	17
geglaubt	1.1028027534484863	19
mittlerweile	0.09575483202934265	33
denke	0.14951036870479584	57
jemanden	0.01787295751273632	38
gibt	0.03834828734397888	109
Verwechseln	0.0015265732072293758	1
sehen	8.90897274017334	200
Sagt	0.1130024865269661	2
euch	0.33573004603385925	129
Name	0.07877672463655472	34
Belling	47.400718688964844	12
Seine	0.5818685293197632	94
sahen	0.4964693784713745	29
einander	0.007703215349465609	36
schüttelten	0.106853187084198	2
Köpfe	0.31309184432029724	5
durch	2.0688858032226562	218
Ort	0.017837392166256905	35
willst	0.26755017042160034	74
zwar	0.0383695550262928	76
wenig	8.642671585083008	227
stürmisch	0.05693935975432396	9
stört	0.1053844466805458	11
ja	2.462895631790161	671
Mich	0.0570676326751709	10
versicherte	0.03774729371070862	43
Bis	0.16211476922035217	45
nahm	0.059245094656944275	159
Gepäck	0.018165534362196922	10
verschwand	0.13753695785999298	31
damit	0.004207692574709654	212
Obergeschoss	0.14867231249809265	2
Hauses	0.21668697893619537	14
wo	0.0031109608244150877	126
großzügiges	0.004647304769605398	2
Gästezimmer	0.0031562563963234425	9
eigenem	0.005759909749031067	3
Bad	0.3584234118461609	9
kleinen	0.09854599088430405	129
Wohnraum	0.006442185491323471	2
zur	0.43701282143592834	222
Verfügung	0.00786527618765831	7
stand.	0.09454568475484848	25
Sachen	1.1973310708999634	35
waren	0.001083813956938684	414
schnell	0.29238343238830566	122
ausgepackt	0.08665021508932114	2
Spiegel	6.004839897155762	15
warf	0.07109487801790237	92
vergnügter	0.0008279228932224214	1
hellbraunen	10.04794979095459	3
entgegen	0.018963363021612167	33
dessen	0.04965867102146149	49
dunkle	0.03494000807404518	18
Unternehmungslust	0.0024739839136600494	1
blitzten	0.007951853796839714	9
Pfeifend	0.0020651756785809994	1
kehrte	0.3497275710105896	35
Freund	0.09955307841300964	100
darauf	0.04421856254339218	182
verließen	0.18118305504322052	15
Haus	0.015403864905238152	122
Eine	0.6495435237884521	129
Woche	0.09028977900743484	31
später	1.1146212816238403	139
Baron	18.193506240844727	162
Gast	0.2311200052499771	27
Ball	5.973455429077148	42
Burg	24.12848663330078	14
Ehrenfels	3.48917928931769e-05	1
weit	0.006691003683954477	72
vom	173.54718017578125	99
stand	0.040551912039518356	175
lebten	0.010449420660734177	10
glanzvoller	0.007885120809078217	1
Bekannte	0.5988892316818237	2
Freunde	0.010828676633536816	56
Gastgeberin	1.9762558937072754	4
tanzte	0.41754621267318726	7
nutzte	7.890445709228516	6
Gelegenheit	0.02297390252351761	33
Ballsaal	0.5869011282920837	9
verlassen	0.025309935212135315	69
se	0.0884326621890068	30
frische	0.006872899830341339	10
Luft	0.006387985311448574	76
Vielleicht	1.465988278388977	138
Fantasie	7.195906162261963	5
entgegnete	0.02284291386604309	78
a	0.3113354742527008	162
kann	4.736261367797852	429
Beispiel	105.95747375488281	20
vorstellen	0.003332405583932996	65
gerade	0.012302110902965069	183
Haldersee	26.161727905273438	11
steht	0.0025143176317214966	43
liebe	0.0358426496386528	85
Tim	1.3875126838684082	58
weiß	0.043640170246362686	262
fügte	2.5682361125946045	30
Stillen	0.1481015980243683	6
hinzu	0.30931001901626587	67
Erbin	6.437185764312744	5
berühmten	0.2097536325454712	10
Halderseer	8.926046371459961	13
Porzellanmanufaktur	10.583131790161133	3
Dame	0.14700444042682648	62
Prinzen	130.01536560058594	65
Wehlburg	9.066585540771484	10
verlobt	0.24835090339183807	18
erfunden	0.0008837748900987208	5
Internet	0.545822024345398	11
Prinzesschen	0.0002958032418973744	3
finden	0.01024733204394579	94
Soll	2.464655876159668	19
Runde	0.477761834859848	8
ee	0.23638220131397247	53
machen	0.014405590482056141	248
richtete	0.9195728302001953	28
Informationen	0.016756204888224602	14
hinausposaunen	0.004837288521230221	2
zwischen	0.003552226582542062	88
Tür	0.40481022000312805	114
Angel	0.500538170337677	2
Gleichzeitig	0.11833362281322479	6
brannte	0.31745320558547974	9
öffnen	4.21190071105957	17
Für	0.019756540656089783	86
Oh	0.16459621489048004	37
Damenbesuch	0.010727651417255402	2
nett	2840.4169921875	49
kam	0.13292887806892395	192
Niels	273.3515930175781	22
herein	4.980414867401123	20
Anerkennend	0.0029721157625317574	3
musterte	0.06979678571224213	36
Wiebeke	173.31146240234375	48
verbeugte	0.022312508895993233	5
Sehr	0.20047496259212494	43
angenehm	0.226089745759964	14
Olufsson	16.653249740600586	3
bescheidener	12.448612213134766	5
Wen	0.030036989599466324	10
darf	157.76243591308594	54
Schokoladenkuchen	0.0016651665791869164	3
einladen	0.004394878633320332	9
Erneut	0.05390242114663124	10
ch	3.4684977531433105	20
Gruppe	1.8684619665145874	8
unter	0.4524190425872803	136
munterem	0.002362258033826947	2
Geplauder	0.00020224375475663692	2
hinaus	1.8991377353668213	35
Sonne	0.009807374328374863	30
Dort	0.8799922466278076	32
daran	1323.058837890625	131
gedacht	0.008766629733145237	54
eilig	0.07409154623746872	20
lernen	0.0748692974448204	8
Unsinn	0.004153551533818245	19
Dir	9.928827285766602	17
niemand	0.2602337896823883	75
beibringen	0.06728548556566238	3
eingeschlossen	0.007499484810978174	1
Wir	0.006113448180258274	342
möchten	1.3631470203399658	11
dir	0.10268644243478775	516
Angebot	0.19793294370174408	14
sagen	0.039375122636556625	249
Gar	0.0454530194401741	5
sollst	0.0026676738634705544	8
zurückkommen	0.05566420406103134	6
tue	0.01768007129430771	12
Gib	0.0809970572590828	3
schön	0.22636458277702332	119
hier	0.04549518972635269	493
Ideen	0.2174157202243805	15
...	0.15772855281829834	665
machst	0.7750488519668579	29
telefonieren	0.07496820390224457	7
lachte	1248.8507080078125	126
leise	0.025835879147052765	109
nähe	0.0006446139304898679	1
Ballkleid	0.5398144125938416	5
taubenblaues	0.019239410758018494	1
dunkelblauen	0.0063598183915019035	7
Pailletten	0.22798249125480652	2
Effekt	0.7554503083229065	1
überwältigend	0.006181864533573389	5
Schnitt	0.006895825266838074	3
woraufhin	0.06213529407978058	8
:	0.635680079460144	662
wieso	0.015821484848856926	30
nähst	0.0004292252997402102	1
Wieder	1.2536870241165161	25
Kannst	0.013612176291644573	15
mal	0.29059886932373047	236
wer	0.9735912084579468	83
süddeutschen	0.0020645398180931807	1
Provinz	0.0021114773117005825	2
deine	0.09700455516576767	159
verunglückt	4577.39208984375	4
sind	68.30817413330078	453
land	10.357518196105957	26
schon	1.4879628419876099	743
damals	0.05210923030972481	46
Glaub	0.32896801829338074	8
Tante	0.01460045576095581	73
Onkel	0.07344592362642288	23
Leo	32.82259750366211	21
getrauert	142.15347290039062	1
obwohl	0.08132946491241455	56
wenige	0.0117728840559721	23
Male	0.3364897668361664	8
gesehen	0.47305819392204285	106
Eindruck	0.008574793115258217	65
gemacht	0.011538488790392876	134
nickte	732.2608642578125	209
wandte	0.4613601863384247	94
ab	0.02804911509156227	216
Tränen	0.02532200887799263	80
sah	0.003275408875197172	390
fiel	2112.273193359375	82
schwer	0.031584493815898895	59
Fassung	0.04157130420207977	5
bewahren	0.05997180566191673	10
Rede	0.0017955326475203037	18
kam.	0.04196350276470184	14
spürte	0.006021828856319189	79
leichte	0.012398417107760906	9
Berührung	0.07240817695856094	4
Arm	20.964298248291016	85
Meine	0.3453734517097473	76
tot	0.012668349780142307	12
fühlst	0.012784484773874283	4
Darf	0.22506852447986603	38
Hügel	0.9257083535194397	29
begleiten	0.014492951333522797	21
besuchst	0.020942170172929764	1
natürlich	0.6837477087974548	152
besuche	0.0034169042482972145	4
jeden	0.08336876332759857	68
Tag	0.022314904257655144	155
Ihre	0.24677492678165436	224
leuchteten	0.05663132667541504	6
schätzen	0.016620051115751266	6
griff	0.31002920866012573	54
Tischkarten	0.3165249228477478	1
sortieren	0.002997506642714143	2
einer	0.04380112141370773	437
sanften	0.012513861060142517	7
entschiedenen	0.0018527251668274403	1
Geste	0.019593264907598495	18
g	6.796302795410156	1
küssen	0.03474043309688568	25
Flirt	0.18450844287872314	6
Hochzeit	1.0589632987976074	51
bedeuten	0.009235221892595291	19
dabei	0.007501163985580206	126
wiederholte	0.2243637889623642	32
Worte	0.004649620037525892	82
gleichzeitig	0.05887850746512413	15
Barbati	344.1277160644531	11
schmucke	0.08901816606521606	1
Gasthaus	0.764490008354187	8
Dorf	0.7787935137748718	12
beiden	0.0010067725088447332	199
Wirtstöchter	0.8136693835258484	1
stammten	0.9231846928596497	3
aushalfen	0.0002541584544815123	1
aufgrund	0.17051848769187927	5
Hochzeitsgäste	0.6850400567054749	3
restlos	0.0030519224237650633	1
ausgebucht	0.1438317596912384	2
Steinhoff	296.9049072265625	19
Wirtsfamilie	0.003163432003930211	1
kannte	1509.4449462890625	60
hoffte	2.7390339374542236	24
trotzdem	0.10796179622411728	75
irgendwo	47.79591369628906	25
unterzukommen	0.001393712474964559	1
Wenigstens	0.023510009050369263	5
Nacht	0.012728272005915642	56
Denn	0.09794358164072037	23
Gutshof	1.6138092279434204	4
Sekunde	0.03413737192749977	19
länger	0.013115978799760342	78
bleiben	0.8447619080543518	88
Nötigste	0.0005537972319871187	2
eingepackt	0.0014865181874483824	1
Reisetasche	0.036971431225538254	11
Arco	0.000374706054572016	2
Gefolge	0.004971968941390514	3
Schankraum	0.0026367350947111845	1
Grüß	0.00318257138133049	1
Gott	0.00925687700510025	23
Herr	1.1135756969451904	230
man	0.1014261543750763	358
sieht	0.043409910053014755	53
begrüßte	0.005249131470918655	20
Wirt	0.0824146717786789	2
entdeckte	0.004065987654030323	15
führt	0.3252030611038208	10
wuss­te	175.52609252929688	3
offenbar	0.13629436492919922	115
bin.	0.06436687707901001	32
Jedenfalls	1.2337747812271118	30
fertig	0.07419010251760483	32
ziemlich	0.08306742459535599	103
unverschämte	0.13827171921730042	1
Art	0.016891691833734512	58
Weise	0.13064004480838776	47
Wieso	0.07893266528844833	49
unverschämt	5.506394386291504	3
Gefühle	0.7230237126350403	57
deiner	0.1982192099094391	39
Exfreunde	8.969748497009277	1
angeht	0.04093656688928604	6
zumindest	4079.330078125	53
Recht	0.3125540018081665	48
gnadenlos	0.460804283618927	1
abserviert	0.3777870237827301	1
gleichgültig	0.17133016884326935	14
finde	116.52633666992188	72
sprang	0.118634432554245	40
lodernd	0.20340441167354584	1
Zorn	41.76618957519531	22
geahnt	0.01570929028093815	12
reagierst	0.018521251156926155	1
hergekommen	0.18430666625499725	4
bist	0.0039180065505206585	229
reden	0.07610596716403961	123
ohne	0.00932297483086586	176
verurteilt	0.08574387431144714	1
erwidern	0.009639624506235123	15
bereits	101.46749114990234	192
umgedreht	0.10440608859062195	4
hinausgelaufen	0.042897794395685196	1
machte	22.313535690307617	177
Anstalten	0.9484841823577881	4
folgen	0.7335761785507202	36
größte	0.0019434315618127584	6
Überraschung	0.4646033048629761	32
diesem	0.010859430767595768	239
bereitete	0.0014328791294246912	9
Zum	0.08188503235578537	52
ers­ten	3.9690117835998535	2
Gefühlen	0.010568970814347267	19
ie	481.51947021484375	156
Aufforderung	0.009385772980749607	10
Notarin	20.838760375976562	1
umgehend	0.017780598253011703	20
Folge	0.7358441948890686	3
leisten	0.03016750141978264	19
leisen	0.03125216066837311	6
Auf	0.0499548614025116	82
Wiedersehen	0.014503875747323036	9
blieb	0.5981895923614502	122
unbeweglich	0.010122991167008877	1
sitzen	80.05086517333984	24
Telefon	0.01698777824640274	33
Dringendes	0.0034430595114827156	2
besprechen	0.8888412117958069	11
Plathens	0.012383943423628807	1
Anruf	0.02756667323410511	14
erfolgte	0.004340579733252525	1
am	0.07608006149530411	332
selben	2.6731045246124268	17
Abend	0.1104796975851059	153
saßen	0.014567343518137932	25
miteinander	0.17853158712387085	50
Schloss-Bibliothek	0.0056374589912593365	1
zusammen	0.37532487511634827	121
wundervollen	0.1770472377538681	6
Abendessen	0.009967101737856865	27
-	0.7118333578109741	23
übertroffen	11.416089057922363	4
ließen	0.009188137948513031	15
Geburtstag	446.60272216796875	12
ausklingen	0.0036639661993831396	1
Handy	0.03904842585325241	28
meldete	0.034903258085250854	25
gemurmelten	0.0016548694111406803	1
Entschuldigung	0.10631773620843887	11
Plathen	0.0008177607087418437	3
begann	0.11991766095161438	56
verwundert	4.6020684242248535	36
weiter	0.0444536954164505	115
Wort	0.0034022098407149315	85
kommen	0.06058410927653313	151
erwarten	0.21198822557926178	25
morgen	0.018128007650375366	78
neun	0.02419407293200493	4
Kanzlei	0.0030420711264014244	6
Komödie	5.357898235321045	8
vorgespielt	0.007237894926220179	3
Waldburg	0.0003102651098743081	2
überzeugen	0.2394944727420807	17
sollte	0.0039704954251646996	209
Ihrem	0.14517521858215332	28
Privatleben	2.4126381874084473	5
solider	0.004232346545904875	1
verantwortungsbewusster	0.2351134717464447	1
Streifzügen	0.0752149149775505	1
Schlosspark	37.33576583862305	19
hinteren	0.14098885655403137	3
Wald	1.259852647781372	15
überging	0.017498334869742393	6
dort	0.03859370946884155	105
hielt	14.361064910888672	133
liebsten	0.017775217071175575	20
Eines	0.010138300247490406	9
Abends	0.004672505427151918	7
verpasst	0.003158247098326683	8
weil	0.005355511326342821	290
