dass	5
meter	5
schiff	5
planeten	6
roboter	6
wesen	8
schaute	10
matt	10
mutter	10
fremden	11
haus	11
vater	11
körper	12
meinte	13
abend	13
wagen	13
blick	13
nickte	13
gleiter	14
boden	14
wusste	14
dachte	15
bewusstsein	15
höhle	15
fremde	15
kampf	15
high	15
öffnung	15
galaxis	15
gefahr	15
bord	15
deccon	15
erkannte	15
raumschiff	15
gefangenen	15
zimmer	15
hilfe	15
teil	15
licht	15
bildschirm	15
bewegte	15
extrasinn	15
schiffes	15
versuchte	15
blickte	15
oberfläche	15
schwester	15
solaner	15
zentrale	15
volk	15
hause	15
schien	15
stieß	15
schiffe	15
magier	15
raum	15
fahren	15
gruppe	15
kommandant	15
bett	16
maschine	16
maschinen	16
richtig	16
tochter	16
schaltete	16
schrie	16
erkennen	16
entfernt	16
waffen	16
höhe	16
station	16
kaffee	16
metern	16
augenblick	16
rand	16
kamen	16
festung	16
küche	17
denke	17
kilometer	17
tier	17
tiere	17
dicht	17
freundin	17
eltern	17
wohnung	17
kraft	17
sonne	17
minuten	17
gegner	17
lage	17
reden	17
telefon	17
stadt	17
hand	17
auto	17
möglichkeit	18
glaube	18
worden	18
gestalt	18
planet	18
tisch	18
schienen	18
schott	18
sternschnuppe	18
lächeln	18
passiert	18
bewegung	18
informationen	18
beiboot	18
gerät	18
sahen	18
wenigen	18
lebewesen	18
augen	18
sprechen	18
glück	18
befanden	18
schleuse	18
liebe	18
erzählt	18
gefährten	18
copasallior	18
flog	18
rücken	18
stunden	18
geschwindigkeit	19
felsen	19
riesigen	19
stimmt	19
arbeit	19
sodass	19
lächelte	19
luft	19
mensch	19
haut	19
besatzung	19
gehört	19
halle	19
wahrscheinlich	19
mußte	19
entfernung	19
handy	19
flucht	19
gegangen	20
energie	20
wasser	20
versuchen	20
weise	20
kurs	20
wissenschaftler	20
flotte	20
bekommen	20
gesprochen	20
befehl	20
ebene	20
logiksektor	20
besuch	20
geld	20
richtung	20
erklärte	20
standen	20
riss	20
hotel	20
stelle	20
riesige	20
vorstellen	20
kabine	20
schön	20
schüttelte	20
glauben	21
ging	21
erzählen	21
tante	21
aufgabe	21
bewohner	21
offenbar	21
verschwunden	21
chart	21
begleiter	21
imperator	21
erreichen	21
spürte	21
kommandanten	21
gesicht	21
positronik	21
ehrlich	21
bestand	21
heran	21
richtete	21
sternfeuer	21
ziel	21
deutlich	21
stimme	21
arzt	21
handeln	22
beobachtete	22
unbekannten	22
sprang	22
zentrum	22
erwiderte	22
geist	22
deutete	22
fliegen	22
verstand	22
lachte	22
lange	22
gebilde	22
schwebte	22
kollegen	22
weißt	22
blödel	22
wußte	22
drang	22
groß	22
fenster	23
stürzte	23
größer	23
leid	23
barriere	23
synk	23
lieber	23
angriff	23
schloss	23
fähigkeiten	23
drehte	23
versteck	23
geräusch	23
lager	23
welt	23
hinweg	23
raumfahrer	23
haar	23
raumschiffe	23
doktor	23
antwort	23
ließ	23
pflanzen	23
robot	23
unmittelbar	24
opfer	24
schwert	24
gott	24
tränen	24
sicherheit	24
sekunden	24
großen	24
anlage	24
erschien	24
zone	24
gedacht	24
beine	24
polizei	24
stuhl	24
gelang	24
waffe	24
näherte	24
insider	24
wort	24
kuppel	24
folgen	24
heißt	25
schädel	25
volkes	25
zweifellos	25
toten	25
sand	25
gürtel	25
ließen	25
sprache	25
geräte	25
kurzer	25
innern	25
befehle	25
begriff	25
modulmann	25
büro	25
glaubte	25
murmelte	25
stark	25
zeit	25
zeigte	25
wissen	25
landen	25
sinn	25
erreichten	25
plattform	26
loch	26
händler	26
fragen	26
denken	26
rampe	26
angerufen	26
suche	26
herab	26
tauchte	26
welten	26
hörte	26
begannen	26
glas	26
material	26
diesmal	26
krankenhaus	26
umgebung	26
vermochte	26
fahrzeug	27
versuch	27
raste	27
sitzen	27
system	27
innere	27
wände	27
universum	27
einfluss	27
schrei	27
töten	27
eingang	27
schreibtisch	27
gehirn	27
korridor	27
bescheid	27
bereich	27
kämpfen	27
strahler	27
ungeheuer	27
bank	27
dutzend	27
erleuchtete	27
kontakt	27
hund	27
garten	27
bruder	27
herz	27
völker	28
anlagen	28
eingeborenen	28
bildschirme	28
basis	28
schnurrer	28
space-jet	28
leute	28
gang	28
zeigten	28
durchmesser	28
erzählte	28
schatten	28
magniden	28
metall	28
genauso	28
berserker	28
robotern	28
erfolg	28
fretnorc	28
bewegten	28
federspiel	28
erleuchteten	28
landete	28
anrufen	29
wirkung	29
plan	29
klopfte	29
rannte	29
kosmischen	29
schritt	29
kontrollen	29
form	29
anführer	29
landung	29
froom	29
weltraum	29
gebäude	29
impulse	29
transmitter	29
mächtigen	29
urlaub	29
dorstellarain	29
seltsamen	29
seltsame	29
hervor	29
fuhr	29
decke	29
bedeutung	29
geste	29
blieben	30
feuer	30
schlucht	30
schweigend	30
nebel	30
trugen	30
okay	30
kopf	30
foto	30
einzelnen	30
schacht	30
koordinaten	30
arme	30
fotos	30
replaced-dns	30
spur	30
ding	30
starten	30
artgenossen	30
versuchten	30
besaßen	30
technik	30
falle	30
condos	30
sessel	30
wochen	30
außerdem	30
pfiff	30
geschehen	31
raumhafen	31
besaß	31
wächter	31
schwarze	31
kräfte	31
schirm	31
bildeten	31
jäger	31
größe	31
folgten	31
aktivierte	31
explosion	31
nett	31
fläche	31
gebiet	31
brief	31
früher	31
linken	31
geschah	31
geräusche	32
handelte	32
vergessen	32
normalen	32
kletterte	32
flug	32
vorn	32
flammen	32
antwortete	32
familie	32
flur	32
schöne	32
entkommen	32
entwicklung	32
terra	32
verbindung	32
traf	32
technischen	32
kurz	32
jagd	32
tage	32
gefragt	33
schalter	33
stützpunkt	33
lichtjahre	33
verdammt	33
energien	33
leise	33
zentimeter	33
zeichen	33
folgte	33
dschungel	33
gewalt	33
stärker	33
schiffen	33
lordadmiral	33
imperiums	33
terranischen	33
ausgang	33
befinden	33
piraten	33
bauchaufschneider	33
verschwand	33
stuckey	33
wirklichkeit	33
gestalten	33
verloren	34
sinnlos	34
vorwärts	34
bewusst	34
imperium	34
rebellen	34
kennengelernt	34
hinab	34
herrn	34
klingelte	34
hinauf	34
augenblicklich	34
wandte	34
kammer	34
schleuderte	34
wolke	34
dunkel	34
landschaft	34
wohnzimmer	34
ernst	34
näher	34
einzigen	34
betrachtete	35
angreifer	35
gefährlich	35
mutanten	35
krieger	35
fliehen	35
hülle	35
überlegungen	35
ausrüstung	35
organisation	35
zerstört	35
freundlich	35
schwierigkeiten	35
relativ	35
zweihundert	35
einzige	35
trinken	35
galt	35
umständen	35
tauchten	35
meldete	35
bedeutete	35
uns.	35
götter	35
kenne	35
schönen	36
besuchen	36
stand	36
sichtbar	36
freute	36
schlecht	36
anruf	36
helfen	36
eripäer	36
offizier	36
menschheit	36
wand	36
winzigen	36
drückte	36
frage	36
verschwanden	36
tasse	36
sonnen	36
freunde	36
insel	36
schneller	36
versuche	36
hoffe	36
anzug	37
ereignisse	37
schoss	37
rasch	37
hangar	37
winzige	37
teilweise	37
kommandozentrale	37
gehe	37
kurze	37
sterne	37
gruppen	37
boot	37
frauen	37
geschrieben	37
ortung	37
verschiedenen	37
bildschirmen	38
erregung	38
roboters	38
endgültig	38
möglichkeiten	38
betrat	38
freiheit	38
vulnurer	38
hierher	38
siedlung	38
seufzte	38
existenz	38
bedeuten	38
bestätigte	38
alten	38
menschen	38
zweifel	38
wunderbar	38
richtige	38
erschrocken	38
entstand	38
entfernte	38
zeitung	38
zahl	39
vermutete	39
hörer	39
blickten	39
sektor	39
auftauchen	39
schutzschirm	39
fünfzig	39
kranen	39
meinst	39
packte	39
hanse	39
lippen	39
tentakel	39
thema	39
hören	39
streckte	39
gerne	39
holte	39
entdeckte	39
gleiters	39
wetter	39
brocken	39
flogen	39
wich	39
schauen	39
start	39
näherten	39
schritte	39
robots	39
kosmische	39
haustür	39
menge	39
schule	39
ständig	39
helm	40
dame	40
quelle	40
raumes	40
koffer	40
personen	40
leuchtete	40
verstehe	40
gelandet	40
fluss	40
beruf	40
beinen	40
beute	40
materie	40
prallte	40
deckung	40
punkt	40
lärm	40
überleben	40
