replaced-dns	5
kind	6
klinik	6
vater	7
herr	8
mutter	9
liebe	9
schwester	10
schaute	11
erwiderte	11
norden	11
dass	11
dachte	12
leben	13
eltern	13
meinte	14
patienten	14
abend	14
arzt	14
hause	14
gesund	15
leid	15
leise	15
bett	15
wagen	15
kinder	15
lächelte	15
patientin	15
lächelnd	15
baby	15
stehen	15
doktor	15
herz	15
lächeln	15
schön	15
mädchen	15
praxis	15
sprechen	15
verliebt	15
krank	15
reden	16
professor	16
nähe	16
freundin	16
zeit	16
bloß	16
unfall	16
weißt	16
bekommen	16
wusste	16
sorgen	16
mama	16
glücklich	17
stadt	17
operation	17
mami	17
angst	17
ärzte	17
helfen	17
kurz	17
krankheit	17
bißchen	17
stimme	17
herzen	17
papa	17
denken	17
familie	18
flüsterte	18
führte	18
hand	18
murmelte	18
sahen	18
ernst	18
haus	18
körper	18
worden	18
lieb	18
schritte	18
antwort	18
licht	18
traudel	18
schönen	18
essen	18
erzählte	18
winter	18
erklärte	18
minuten	18
augen	18
boden	19
wochen	19
scheibler	19
chefarzt	19
schlug	19
schöne	19
ließ	19
bruder	19
richtung	20
lieber	20
wußte	20
behnisch	20
tante	20
okay	20
küsste	20
bild	20
kindern	20
entfernt	20
gestalt	20
fühlte	20
feuer	20
passiert	20
schritt	20
tochter	20
platz	20
notaufnahme	20
luft	20
lippen	20
früh	20
deutete	20
patient	21
sekunden	21
frage	21
mutti	21
sanft	21
schwanger	21
glaube	21
bekam	21
ruhig	21
onkel	21
schatz	21
kennengelernt	21
volker	21
brauchst	22
schlafen	22
kleine	22
fenster	22
betrachtete	22
ärztin	22
liebte	22
dame	22
hochzeit	22
sprang	22
kaffee	23
mensch	23
brauche	23
geld	23
gott	23
vergessen	23
verheiratet	23
krankenhaus	23
spürte	23
lachte	23
nett	23
kuss	23
fragen	23
besorgt	23
umgebung	23
lachen	23
müde	23
ging	23
schüttelte	23
lange	23
verletzt	24
sonja	24
urlaub	24
höhe	24
arbeit	24
fügte	24
erzählen	24
erfahren	24
erleichtert	24
jahr	24
papi	24
schorsch	24
geburt	24
auto	24
schmerzen	24
garten	24
operiert	24
hinzu	25
tränen	25
daheim	25
erschrocken	25
